번호,상호,도로명주소,지번주소
3923,GS25 낙안읍성,전남 순천시 삼일로 51,전남 순천시 낙안면 동내리 468-1
3924,행복가득천우,전남 장흥군 대대로 907,전남 장흥군 대덕읍 신월리 188-1
3925,복권왕국,전남 여수시 화산로 134 ,전남 여수시 선원동 1268-1
3926,복권나라,전남 순천시 중앙로 145,전남 순천시 매곡동 121-25번지
3927,드림마트,전남 목포시 산정로 159-3,전남 목포시 산정동 1041-66번지
3928,복권나라,전남 여수시 중앙로 62,전남 여수시 교동 448-2번지
3929,복권나라,전남 순천시 중앙로 61,전남 순천시 저전동 197-1번지
3930,학동복권나라,전남 여수시 흥국로 6,전남 여수시 학동 69-2번지
3931,광양복권나라(로터리),전남 광양시 광양읍 백운로 1,전남 광양시 광양읍 목성리 690-14번지
3932,복권나라,전남 목포시 당가두로14번길 47-1,전남 목포시 옥암동 1153-5번지
3933,TOTO복권,전남 광양시 호북길 4,전남 광양시 광양읍 칠성리 897-1번지
3934,천하명당복권방,전남 순천시 해룡면 장선배기길 158,전남 순천시 해룡면 상삼리 622-1번지
3935,천하명당복권방,전남 순천시 우석로 189,전남 순천시 인제동 69-5번지
3936,복권전문점(고흥),전남 고흥군 고흥읍 고흥로 1740-2,전남 고흥군 고흥읍 남계리 631-55번지
3937,미래유통,전남 목포시 영산로 623,전남 목포시 석현동 815-8번지
3938,하당복권방,전남 목포시 옥암로 46,전남 목포시 옥암동 998번지
3939,명품복권방,전남 목포시 섶나루길 122 ,전남 목포시 상동 799-10
3940,복권천국,전남 목포시 비파로 29,전남 목포시 상동 1013-10번지
3941,복권방(상동1호점),전남 목포시 상리로9번길 21,전남 목포시 상동 748-5번지
3942,보물섬,전남 목포시 산정로 268-3,전남 목포시 산정동 326-10번지
3943,복권천국,전남 무안군 무안읍 무안로 506,전남 무안군 무안읍 성동리 830-1번지
3944,복권왕국,전남 여수시 여수산단로 48,전남 여수시 봉계동 452-1
3945,삼호마트,전남 영암군 신항로 76,전남 영암군 삼호읍 용당리 1871-2
3946,도깨비방망이,전남 완도군 완도읍 장보고대로 220,전남 완도군 완도읍 군내리 1248-21번지
3947,씨유 함평마루점,전남 함평군 함평읍 광남길 52,전남 함평군 함평읍 내교리 135번지
3948,세븐일레븐 해남로터리,전남 해남군 남부순환로 9,전남 해남군 해남읍 해리 361-28
3949,남악복권방,전남 목포시 남악1로52번길 2 ,전남 목포시 옥암동 1247-1
3950,제일마트,전남 나주시 중앙로 21,전남 나주시 남내동 106번지
3951,씨유 목포세진점,전남 목포시 해안로249번길 17,전남 목포시 보광동3가 4-10
3952,골든박스,전남 목포시 북항로 65-1,전남 목포시 죽교동 575-220번지
3953,송도하우스,전남 목포시 영산로 525,전남 목포시 상동 220
3954,로또마트,전남 목포시 통일대로75번길 10,전남 목포시 옥암동 1027번지
3955,복권판매점(담양),전남 담양군 중앙로 32-1 ,전남 담양군 담양읍 지침리 136-26
3956,로또안경콘택트,경북 구미시 구미중앙로5길 2,경북 구미시 원평동 109-20번지
3957,대박찬스로또복권방,경북 의성군 의성읍 문소3길 95-1,경북 의성군 의성읍 후죽리 841-9번지
3958,모퉁이슈퍼,경북 안동시 서동문로 102,경북 안동시 광석동 187-25번지
3959,진양상회,경북 영주시 선비로 68,경북 영주시 휴천동 303-21번지
3960,복권명당울진점,경북 울진군 울진읍 울진중앙로 79,경북 울진군 울진읍 읍내리 435-10번지
3961,하나유통,경북 경산시 진량읍 공단2로 7,경북 경산시 진량읍 신상리 470-6번지
3962,주택복권2호점,경북 구미시 금오시장로 13,경북 구미시 원평동 1028-2번지
3963,복권명당도량2호점,경북 구미시 문장로8길 1,경북 구미시 도량동 792-210번지
3964,복권명당,경북 구미시 송동로 88,경북 구미시 도량동 240번지
3965,복권명당,경북 경산시 경안로 214,경북 경산시 중방동 848-9번지
3966,복권명당황남,경북 경주시 포석로 966 ,경북 경주시 황남동 489-5
3967,운수대통복권,경북 포항시 북구 삼호로 338,경북 포항시 북구 두호동 226-3번지
3968,복권명당동천점,경북 경주시 동천로 64-1,경북 경주시 동천동 824-5번지
3969,태양인력,경북 경주시 동문로 14 ,경북 경주시 성동동 386-1
3970,복권명당,경북 영천시 호국로 31 ,경북 영천시 야사동 294-11
3971,천하명당,경북 상주시 상산로 259-2,경북 상주시 남성동 84-37번지
3972,복권명당,경북 김천시 용암로 2,경북 김천시 용두동 131-1번지
3973,천하명당,경북 포항시 북구 아치로 11-1 ,경북 포항시 북구 우현동 108-17
3974,복권명당,경북 경주시 동문로 46,경북 경주시 성동동 233-7번지
3975,신진낚시 구미점,경북 구미시 금오대로 357,경북 구미시 오태동 657번지
3976,로타리상회,경북 구미시 산호대로 199,경북 구미시 공단동 263번지
3977,부흥청과식품점,경북 경산시 하양로 35,경북 경산시 하양읍 금락리 118번지
3978,씨스페이스 경주세방매점,경북 경주시 산업로 4447,경북 경주시 용강동 753-3
3979,로또야놀자,경북 경주시 양정로 211,경북 경주시 동천동 599-1번지
3980,퓨전로또판매점성동점,경북 경주시 원화로 291,경북 경주시 성동동 80번지
3981,세븐일레븐 포항해도코리아점,경북 포항시 남구 문예로 125,경북 포항시 남구 해도동 78-30번지
3982,성심상회,경북 포항시 북구 불종로 78,경북 포항시 북구 중앙동 41번지
3983,신라슈퍼,경북 포항시 남구 동해면 일월로 112,경북 포항시 남구 동해면 약전리 401-4번지
3984,파워할인마트,경북 김천시 자산로 44-2 ,경북 김천시 모암동 141-6
3985,한남체인부곡쇼핑,경북 김천시 가메실4길 6-5 ,경북 김천시 부곡동 428-4
3986,구담쌀슈퍼,경북 안동시 경동로 908,경북 안동시 용상동 1179-67번지
3987,IMT통신(아이나비),경북 칠곡군 칠곡대로 1485 ,경북 칠곡군 왜관읍 왜관리 826-2
3988,웃는사람들해도점,경북 포항시 남구 해동로 62 ,경북 포항시 남구 해도동 436-17
3989,NG24,경북 칠곡군 석적읍 북중리3길 59,경북 칠곡군 석적읍 중리 86-8번지
3990,KOREA마트,경북 구미시 임은길 64,경북 구미시 임은동 377-2
3991,노다지구미황상,경북 구미시 수출대로 555,경북 구미시 인의동 827-19번지
3992,코리아25옥계점,경북 구미시 산호대로25길 18-4,경북 구미시 옥계동 635-2번지
3993,코리아25시,경북 구미시 형곡동로 115,경북 구미시 형곡동 146-2번지
3994,씨스페이스 구미옥계 대박점,경북 구미시 흥안로 35,경북 구미시 옥계동 545
3995,미니풀 복권판매점,경북 구미시 상사서로 81,경북 구미시 상모동 19-4
3996,GS25구미형곡 스타점,경북 구미시 형곡로34길 4,경북 구미시 형곡동 322-6
3997,왕산마트,경북 경주시 원효로 49,경북 경주시 성건동 342-14번지
3998,안동슈퍼,경북 안동시 경동로 669-3,경북 안동시 남부동 236-15번지
3999,로터리편의마트,경북 포항시 북구 서동로 85 ,경북 포항시 북구 덕산동 113-11
4000,토권판매소,경북 경산시 대학로 67 ,경북 경산시 정평동 255-137
4001,토큰판매소,경북 경산시 중앙로 78 ,경북 경산시 중방동 538-14
4002,토큰판매,경북 경산시 대학로 291,경북 경산시 대동 168-1번지
4003,대박신화,경북 포항시 남구 양학천로 178,경북 포항시 남구 대도동 1-1번지
4004,동아문구센타,경북 구미시 산호대로29길 13-19,경북 구미시 옥계동 831-3번지
4005,대박복권,경북 포항시 남구 정몽주로 633,경북 포항시 남구 오천읍 용덕리 338-4번지
4006,팬더복권,경북 포항시 남구 충무로 39-1,경북 포항시 남구 오천읍 용덕리 395-3
4007,영화유통,경북 포항시 북구 양학천로 15,경북 포항시 북구 죽도동 623-21번지
4008,그린시스템,경북 경주시 원효로 148,경북 경주시 황오동 115-24번지
4009,로또복권 황성점,경북 경주시 황성로27번길 2 ,경북 경주시 황성동 472-8
4010,홈마트&행운복권방,경북 김천시 대학로 100,경북 김천시 교동 812-4번지
4011,동양정보통신,경북 김천시 김천로 78,경북 김천시 평화동 245-83번지
4012,승주복권방,경북 문경시 중앙로 79-1,경북 문경시 점촌동 187-8
4013,영화마을흥해점,경북 포항시 북구 흥해로 26,경북 포항시 북구 흥해읍 남성리 249번지
4014,행운의집제1호점,경북 안동시 영가로 24,경북 안동시 동부동 75-3번지
4015,로또천국건천점,경북 경주시 내서로 1118,경북 경주시 건천읍 건천리 293-1번지
4016,로또무비샵,경북 경주시 초당길141번길 16,경북 경주시 동천동 897-8번지
4017,천하명당(용강점),경북 경주시 유림로 60,경북 경주시 황성동 221-8
4018,불국사명당복권,경북 경주시 산업로 3033 ,경북 경주시 구정동 631-16
4019,복권명당,경북 문경시 중앙3길 1,경북 문경시 점촌동 271-27번지
4020,홈런복권방,경북 영덕군 영덕읍 남석길 57,경북 영덕군 영덕읍 남석리 52-10번지
4021,영덕로또복권,경북 영덕군 덕곡길 128,경북 영덕군 영덕읍 남석리 216-5번지
4022,SKY정보통신,경북 청도군 청도읍 청화로 140,경북 청도군 청도읍 고수리 478-153번지
4023,효자로또복권,경북 포항시 남구 효자로118번길 16,경북 포항시 남구 효자동 190번지
4024,진우복권명당,경북 경산시 경산로15길 1-11,경북 경산시 옥곡동 815-6번지
4025,경산상회,경북 경산시 경안로 145,경북 경산시 삼북동 272-20
4026,로또복권애니타임점,경북 구미시 인동중앙로11길 24,경북 구미시 황상동 303-1번지
4027,홀인원복권방,경북 구미시 옥계2공단로 272 ,경북 구미시 구포동 674-1
4028,명덕사 복권판매점,경북 구미시 봉곡남로 77,경북 구미시 봉곡동 303-3번지
4029,씨스페이스 구미산동휴게점,경북 구미시 신당1로4길 3,경북 구미시 산동읍 신당리 1416
4030,스타마트,경북 구미시 임은길 15,경북 구미시 임은동 325-2번지
4031,복권천하명당(선산점),경북 구미시 남문로4길 19 ,경북 구미시 선산읍 동부리 336
4032,일등복권,경북 구미시 신시로10길  80,경북 구미시 송정동 482-11
4033,로또판매점,경북 상주시 상서문로 59,경북 상주시 남성동 36-17번지
4034,로또복권대박,경북 상주시 상산로 338,경북 상주시 냉림동 353-4번지
4035,로또복권판매,경북 상주시 삼백로 159,경북 상주시 서성동 28-3번지
4036,로또기획,경북 안동시 경북대로 443,경북 안동시 옥동 993-1번지
4037,동일설비 명성복권,경북 안동시 경동로 913,경북 안동시 용상동 1162-2번지
4038,에버빌마트,경북 안동시 강남5길 102,경북 안동시 정하동 240-2
4039,천하명당,경북 안동시 태화중앙로 101,경북 안동시 태화동 242-43
4040,다줄래상회,경북 울릉군 울릉순환로 212-31,경북 울릉군 울릉읍 도동리 313-1
4041,울릉로또,경북 울릉군 봉래2길 32-14 ,경북 울릉군 울릉읍 도동리 317-1
4042,포항복권방,경북 포항시 북구 선착로 31,경북 포항시 북구 대신동 15-17번지
4043,로또복권보성점,경북 포항시 북구 용흥로 126,경북 포항시 북구 용흥동 528번지
4044,복돼지복권방,경북 경산시 청운2로 43-1,경북 경산시 임당동 645-11
4045,씨스페이스 김천다원점,경북 김천시 영남대로 1953,경북 김천시 지좌동 440-159번지
4046,스마일복권방,경북 김천시 영남대로 2087,경북 김천시 덕곡동 698
4047,광시당,경북 영주시 원당로 121,경북 영주시 하망동 422-42번지
4048,억수대복권,경북 울진군 읍내2길 13-3 ,경북 울진군 울진읍 읍내리 60-6
4049,광포로또복권,경북 울진군 죽변북로 154 ,경북 울진군 죽변면 후정리 641-12
4050,이마트24형신대로점,경북 포항시 남구 희망대로 865,경북 포항시 남구 해도동 212-13
4051,로또복권,경북 포항시 북구 양학로32번길 3,경북 포항시 북구 학잠동 38-39번지
4052,로또대박,경북 경산시 공단로 500 ,경북 경산시 진량읍 신상리 675-5
4053,효원복권방,경북 경산시 공단4로 145 ,경북 경산시 진량읍 신상리 1199-2
4054,로또경주고속점,경북 경주시 태종로 695,경북 경주시 노서동 170-5번지
4055,로또한방 ,경북 경주시 유림로97번길 9,경북 경주시 황성동 73-8
4056,보석당,경북 봉화군 내성로1길 61 보석당,경북 봉화군 봉화읍 내성리 240-7
4057,행운복권방(야사점),경북 영천시 호국로 55-3,경북 영천시 야사동 172-23번지
4058,로또방양덕점,경북 포항시 북구 양덕로50번길 14,경북 포항시 북구 양덕동 1751
4059,로또명당,경북 포항시 북구 중흥로330번길 32,경북 포항시 북구 죽도동 60-24
4060,1등로또복권방,경북 김천시 자산로 115,경북 김천시 성내동 208-7번지
4061,행복마트,경북 김천시 혁신로 185 메타폴리스,경북 김천시 율곡동 781
4062,대동도기상사,경북 영천시 금완로 30,경북 영천시 금노동 499-3번지
4063,행운로또청송점,경북 청송군 청송읍 중앙로 247,경북 청송군 청송읍 월막리 239-10번지
4064,로또복권,대구 군위군 중앙길 32,대구 군위군 군위읍 서부리 124-6
4065,행복충전소,경북 예천군 행복로 229 경북도청신도시우방아이유쉘센트럴,경북 예천군 호명면 산합리 1398
4066,왕대박 나눔로또645,경북 경주시 금성로 334,경북 경주시 서부동 253-13번지
